Symbol,Date,Open,Low,High,Close,Volume,Value,Trades
SIF2,2001-01-03,null,0.021500000000000002,0.025500000000000002,0.024,1967700,47620.1328,157
SIF2,2001-01-04,null,0.0241,0.027,0.027,4145828,106904.01250000001,219
SIF2,2001-01-05,null,0.026000000000000002,0.029500000000000002,0.029,3613496,101550.35,285
SIF2,2001-01-08,null,0.026000000000000002,0.029,0.026000000000000002,2409144,65039.264,208
SIF2,2001-01-09,null,0.02495,0.027,0.025500000000000002,4240832,107881.79100000001,233
SIF2,2001-01-10,null,0.025,0.027,0.026000000000000002,3451982,87930.422,278
SIF2,2001-01-11,null,0.025500000000000002,0.026500000000000003,0.026000000000000002,1268784,32937.602,231
SIF2,2001-01-12,null,0.026000000000000002,0.027,0.026500000000000003,4602894,122733.773,198
SIF2,2001-01-15,null,0.026000000000000002,0.0275,0.026500000000000003,4073386,108751.066,199
SIF2,2001-01-16,null,0.026000000000000002,0.027,0.026000000000000002,1103146,29262.425000000003,139
SIF2,2001-01-17,null,0.026000000000000002,0.027,0.026500000000000003,2036018,53301.062000000005,190
SIF2,2001-01-18,null,0.026000000000000002,0.027,0.026500000000000003,1335626,35387.189,209
SIF2,2001-01-19,null,0.026000000000000002,0.027,0.026500000000000003,1199070,31987.850000000002,153
SIF2,2001-01-22,null,0.026000000000000002,0.027,0.026500000000000003,1415798,37544.302,135
SIF2,2001-01-23,null,0.026500000000000003,0.027,0.026500000000000003,8146108,219168.587,237
SIF2,2001-01-24,null,0.026500000000000003,0.0275,0.0275,9181824,247941.181,200
SIF2,2001-01-25,null,0.026500000000000003,0.0275,0.027,8782288,237068.97,172
SIF2,2001-01-26,null,0.026500000000000003,0.027,0.026500000000000003,7037290,189895.782,166
SIF2,2001-01-29,null,0.026500000000000003,0.0285,0.028,9820138,268903.043,324
SIF2,2001-01-30,null,0.0275,0.0285,0.028,9994662,281501.29000000004,358
SIF2,2001-01-31,null,0.0238,0.0238,0.0238,40000,952,2
SIF2,2001-02-01,null,0.02025,0.02025,0.02025,1612000,32643,23
SIF2,2001-02-02,null,0.01835,0.02,0.01835,2900486,55177.8239,274
SIF2,2001-02-05,null,0.01755,0.0187,0.018000000000000002,3402260,61156.2079,189
SIF2,2001-02-06,null,0.017750000000000002,0.01845,0.018000000000000002,668704,12038.1252,133
SIF2,2001-02-07,null,0.017650000000000002,0.018000000000000002,0.017750000000000002,1483268,26555.4811,196
SIF2,2001-02-08,null,0.017750000000000002,0.01845,0.01805,903436,16300.925200000001,128
SIF2,2001-02-09,null,0.0181,0.0199,0.0196,1119268,21529.0392,147
SIF2,2001-02-12,null,0.01915,0.02,0.019350000000000003,1125844,22074.702100000002,129
SIF2,2001-02-13,null,0.0188,0.01925,0.0188,380860,7246.436500000001,107
SIF2,2001-02-14,null,0.0188,0.01985,0.01965,591086,11523.4007,140
SIF2,2001-02-15,null,0.019100000000000002,0.01975,0.0196,693482,13635.7139,89
SIF2,2001-02-16,null,0.019,0.02,0.019,1213294,23936.071200000002,116
SIF2,2001-02-19,null,0.0188,0.01975,0.01915,853330,16613.1709,93
